79.0996 	 76.5432 	 61.9387 	 -1.2
79.295 	 75.4628 	 76.0071 	 -1.2
65.5054 	 60.792 	 69.4236 	 -1.2
64.5369 	 60.5428 	 83.1463 	 -1.2
65.2902 	 74.8442 	 54.8997 	 -1.2
65.2235 	 75.168 	 69.2632 	 -1.2
65.9848 	 75.3862 	 83.398 	 -1.2
66.4109 	 88.2248 	 68.6722 	 -1.2
79.911 	 61.376 	 68.9982 	 -1.2
79.6274 	 60.975 	 83.1202 	 -1.2
79.825 	 74.6166 	 54.1318 	 -1.2
79.7964 	 75.0387 	 69.1911 	 -1.2
79.4658 	 74.7973 	 83.4373 	 -1.2
66.6351 	 54.13 	 76.6759 	 -1.2
66.0629 	 67.8918 	 61.819 	 -1.2
64.5805 	 67.7377 	 76.4255 	 -1.2
65.3505 	 81.4393 	 61.8871 	 -1.2
65.3127 	 82.1744 	 76.3647 	 -1.2
78.9482 	 68.3024 	 62.802 	 -1.2
79.5527 	 67.8651 	 76.7703 	 -1.2
79.7753 	 81.7919 	 61.5585 	 -1.2
79.6471 	 81.7839 	 76.448 	 -1.2
65.1403 	 55.4957 	 68.402 	 -1.2
65.6753 	 68.8544 	 53.7815 	 -1.2
64.79 	 69.7104 	 68.3932 	 -1.2
65.2042 	 69.5586 	 82.3805 	 -1.2
65.3143 	 83.5492 	 68.0742 	 -1.2
65.146 	 83.7609 	 82.2 	 -1.2
79.3658 	 55.4982 	 67.4092 	 -1.2
79.0047 	 69.6351 	 54.7722 	 -1.2
79.5042 	 69.4642 	 67.7728 	 -1.2
78.9856 	 68.8209 	 82.8053 	 -1.2
79.4042 	 83.3839 	 68.978 	 -1.2
79.0426 	 84.0977 	 81.8312 	 -1.2
60.2804 	 63.1986 	 59.1061 	 -1.2
61.9493 	 61.4712 	 72.8043 	 -1.2
61.8569 	 75.3753 	 59.042 	 -1.2
61.1547 	 76.4523 	 72.1482 	 -1.2
62.5573 	 76.1508 	 85.779 	 -1.2
75.6723 	 61.8441 	 58.6384 	 -1.2
74.8051 	 62.1506 	 72.3639 	 -1.2
76.6066 	 62.4341 	 85.7121 	 -1.2
75.3616 	 75.9853 	 58.6824 	 -1.2
75.5458 	 75.8131 	 72.8655 	 -1.2
75.4706 	 75.689 	 85.5238 	 -1.2
74.3292 	 88.104 	 72.807 	 -1.2
88.9952 	 76.5959 	 73.0878 	 -1.2
61.8971 	 61.1843 	 65.4731 	 -1.2
61.4085 	 61.4651 	 80.0116 	 -1.2
62.2175 	 75.0938 	 65.4483 	 -1.2
61.9854 	 75.0647 	 79.7561 	 -1.2
76.0229 	 60.8 	 65.8343 	 -1.2
76.0687 	 60.8535 	 79.6844 	 -1.2
76.7084 	 74.9809 	 65.2912 	 -1.2
76.3638 	 75.3206 	 79.333 	 -1.2
76.1606 	 87.7586 	 65.7452 	 -1.2
63.2203 	 67.9144 	 57.59 	 -1.2
62.0203 	 67.8692 	 72.6485 	 -1.2
62.3641 	 69.0058 	 86.5581 	 -1.2
63.7205 	 85.0263 	 58.5044 	 -1.2
62.4012 	 82.2555 	 71.9765 	 -1.2
76.209 	 54.127 	 72.8355 	 -1.2
76.4924 	 67.868 	 58.9229 	 -1.2
76.4248 	 67.8973 	 72.7107 	 -1.2
76.5387 	 67.1119 	 86.1263 	 -1.2
76.2092 	 82.2583 	 57.895 	 -1.2
76.5016 	 81.8092 	 72.388 	 -1.2
75.6266 	 82.1037 	 86.7778 	 -1.2
90.8837 	 67.4303 	 70.6461 	 -1.2
60.5526 	 68.8636 	 65.2782 	 -1.2
61.0368 	 68.942 	 79.3696 	 -1.2
61.0836 	 82.9653 	 65.0973 	 -1.2
60.8407 	 83.5824 	 79.1918 	 -1.2
74.422 	 55.2562 	 65.1905 	 -1.2
75.2567 	 54.7519 	 79.1567 	 -1.2
74.884 	 69.2548 	 64.9287 	 -1.2
75.1313 	 69.6888 	 79.6672 	 -1.2
75.306 	 83.1377 	 65.5933 	 -1.2
74.6244 	 82.8421 	 79.7696 	 -1.2
88.7006 	 68.6363 	 66.4703 	 -1.2
88.129 	 66.7546 	 79.031 	 -1.2
54.033 	 62.1006 	 72.1772 	 -1.2
55.1161 	 76.1668 	 72.1669 	 -1.2
68.9058 	 61.2081 	 58.4755 	 -1.2
69.0346 	 61.6218 	 72.9168 	 -1.2
68.7549 	 62.3601 	 85.3444 	 -1.2
69.2268 	 75.6249 	 58.4159 	 -1.2
69.005 	 74.8561 	 72.6364 	 -1.2
69.9048 	 89.0241 	 72.401 	 -1.2
83.2645 	 61.4217 	 73.1883 	 -1.2
83.1583 	 75.3673 	 57.9702 	 -1.2
83.601 	 74.9252 	 72.669 	 -1.2
53.9573 	 75.2065 	 65.9943 	 -1.2
55.2019 	 74.2313 	 79.6868 	 -1.2
68.0025 	 61.2244 	 65.095 	 -1.2
69.4567 	 61.4335 	 79.3951 	 -1.2
68.2643 	 75.4456 	 65.9106 	 -1.2
68.388 	 75.5897 	 78.9842 	 -1.2
65.2956 	 89.2711 	 62.9418 	 -1.2
82.6241 	 61.2735 	 65.4415 	 -1.2
82.5027 	 61.3277 	 78.9094 	 -1.2
82.6879 	 75.6114 	 65.4488 	 -1.2
83.0433 	 76.0613 	 79.2931 	 -1.2
54.8761 	 69.1895 	 71.3879 	 -1.2
68.3658 	 54.4268 	 71.8688 	 -1.2
68.0384 	 68.8446 	 57.5605 	 -1.2
68.4342 	 68.8301 	 71.5853 	 -1.2
68.8141 	 82.2028 	 57.6028 	 -1.2
68.3406 	 83.4136 	 72.2894 	 -1.2
69.5018 	 83.1019 	 84.9169 	 -1.2
82.5412 	 68.4197 	 58.4456 	 -1.2
82.5363 	 68.7445 	 71.7515 	 -1.2
83.6303 	 69.3102 	 84.7662 	 -1.2
82.5832 	 82.7004 	 72.8535 	 -1.2
55.4258 	 67.496 	 66.0973 	 -1.2
54.5 	 68.8042 	 79.4978 	 -1.2
68.547 	 54.3783 	 66.3593 	 -1.2
68.7669 	 53.9386 	 78.5726 	 -1.2
69.5738 	 68.1137 	 65.5276 	 -1.2
68.5599 	 69.4335 	 79.3314 	 -1.2
69.0615 	 82.5702 	 65.5284 	 -1.2
68.9645 	 81.8845 	 79.6076 	 -1.2
83.2238 	 68.0631 	 65.4055 	 -1.2
83.2019 	 67.9356 	 80.1086 	 -1.2
82.9689 	 82.3748 	 65.5561 	 -1.2
84.0509 	 82.0117 	 79.0279 	 -1.2
62.1816 	 57.2556 	 62.3896 	 -1.2
61.7908 	 58.9605 	 75.0846 	 -1.2
62.0756 	 71.6662 	 61.2502 	 -1.2
62.8459 	 72.4509 	 75.3719 	 -1.2
61.927 	 86.6594 	 74.3701 	 -1.2
75.5824 	 58.0028 	 61.2786 	 -1.2
76.0217 	 58.1312 	 75.2541 	 -1.2
75.8831 	 72.5235 	 60.9976 	 -1.2
75.7254 	 72.4318 	 74.6735 	 -1.2
74.1693 	 69.9585 	 88.3673 	 -1.2
75.0506 	 86.2447 	 61.0158 	 -1.2
76.1078 	 86.0229 	 75.131 	 -1.2
88.8625 	 73.4563 	 76.2197 	 -1.2
60.9011 	 58.1637 	 68.979 	 -1.2
60.7832 	 72.2253 	 55.574 	 -1.2
60.9116 	 72.2151 	 69.0826 	 -1.2
61.7626 	 72.1621 	 82.7852 	 -1.2
61.9497 	 85.9632 	 68.5477 	 -1.2
75.4162 	 58.7752 	 68.7174 	 -1.2
75.3489 	 58.0537 	 83.1955 	 -1.2
75.6993 	 72.506 	 54.9366 	 -1.2
75.1139 	 72.6623 	 68.8446 	 -1.2
74.6583 	 86.1702 	 69.1719 	 -1.2
89.0126 	 72.8282 	 69.223 	 -1.2
61.3635 	 65.9383 	 61.8449 	 -1.2
60.7229 	 64.8092 	 76.3253 	 -1.2
60.6367 	 79.5164 	 61.5231 	 -1.2
60.838 	 79.4252 	 76.2227 	 -1.2
75.1232 	 64.8838 	 62.14 	 -1.2
74.9328 	 65.5373 	 76.1892 	 -1.2
74.9286 	 79.6048 	 61.7949 	 -1.2
75.1006 	 79.1621 	 76.2593 	 -1.2
87.732 	 66.1721 	 76.4882 	 -1.2
61.6995 	 65.7005 	 67.7501 	 -1.2
61.7658 	 65.909 	 82.3054 	 -1.2
62.1691 	 79.8115 	 67.5702 	 -1.2
61.8553 	 79.6721 	 82.1556 	 -1.2
75.5067 	 66.4901 	 53.9073 	 -1.2
76.1198 	 65.6288 	 67.8003 	 -1.2
75.4838 	 65.0078 	 82.0009 	 -1.2
76.0463 	 79.3938 	 67.7776 	 -1.2
76.5443 	 79.7191 	 82.2334 	 -1.2
55.8555 	 71.4489 	 63.5542 	 -1.2
54.3018 	 71.9727 	 74.9137 	 -1.2
66.3275 	 57.3562 	 62.664 	 -1.2
68.5687 	 57.8644 	 75.375 	 -1.2
68.7242 	 72.2987 	 61.5562 	 -1.2
68.2263 	 71.5614 	 75.7966 	 -1.2
68.5193 	 70.6908 	 88.8402 	 -1.2
67.9773 	 85.6034 	 61.4507 	 -1.2
68.1438 	 86.6417 	 75.9939 	 -1.2
82.5069 	 57.5168 	 75.7191 	 -1.2
81.8616 	 71.8223 	 62.0184 	 -1.2
81.9283 	 72.2459 	 75.8438 	 -1.2
81.3092 	 84.9357 	 76.6691 	 -1.2
55.7038 	 72.4819 	 68.5941 	 -1.2
68.4975 	 58.9013 	 68.5401 	 -1.2
69.0751 	 58.2697 	 82.0735 	 -1.2
69.1147 	 72.8108 	 54.3834 	 -1.2
68.887 	 72.664 	 67.8693 	 -1.2
68.56 	 86.6746 	 68.8589 	 -1.2
69.1319 	 86.6015 	 80.6766 	 -1.2
82.4678 	 59.0043 	 68.6421 	 -1.2
83.1993 	 72.508 	 68.1051 	 -1.2
82.4547 	 72.2124 	 82.686 	 -1.2
81.1677 	 86.6277 	 66.5804 	 -1.2
55.3242 	 66.3728 	 74.9937 	 -1.2
54.5887 	 79.7229 	 75.1276 	 -1.2
68.6601 	 65.2014 	 61.3031 	 -1.2
68.5154 	 66.2688 	 75.2551 	 -1.2
68.8636 	 65.9466 	 88.9961 	 -1.2
68.4142 	 79.7211 	 61.2954 	 -1.2
69.3067 	 79.439 	 75.1068 	 -1.2
83.0843 	 65.4386 	 60.821 	 -1.2
82.8258 	 65.8909 	 75.5235 	 -1.2
83.1434 	 79.5256 	 60.973 	 -1.2
82.1616 	 78.8909 	 75.7177 	 -1.2
54.2462 	 64.4401 	 68.4854 	 -1.2
53.9831 	 79.2145 	 69.4805 	 -1.2
68.7018 	 65.1261 	 54.204 	 -1.2
68.5548 	 64.9718 	 68.2879 	 -1.2
68.3573 	 64.3286 	 83.0409 	 -1.2
69.0777 	 78.4812 	 53.9891 	 -1.2
67.8652 	 79.5557 	 68.7974 	 -1.2
68.8819 	 78.9844 	 82.8612 	 -1.2
82.8298 	 64.9655 	 68.5591 	 -1.2
82.6869 	 65.3444 	 82.2846 	 -1.2
82.319 	 79.5093 	 68.8098 	 -1.2
81.8042 	 79.0175 	 83.8001 	 -1.2
57.4183 	 59.6136 	 74.0607 	 -1.2
57.8721 	 72.6902 	 60.1219 	 -1.2
58.0905 	 73.5405 	 74.5077 	 -1.2
72.97 	 58.8267 	 60.4132 	 -1.2
71.9204 	 59.613 	 74.0938 	 -1.2
71.7069 	 73.5916 	 59.7033 	 -1.2
71.5476 	 72.8569 	 74.1543 	 -1.2
75.5851 	 88.0847 	 63.1065 	 -1.2
72.0719 	 87.4529 	 73.7011 	 -1.2
85.7571 	 59.6966 	 74.0965 	 -1.2
86.0401 	 73.242 	 61.8053 	 -1.2
86.239 	 73.8493 	 74.2158 	 -1.2
57.9948 	 60.7008 	 67.7872 	 -1.2
58.0429 	 74.1498 	 66.6735 	 -1.2
57.562 	 74.3599 	 80.724 	 -1.2
72.0559 	 60.5519 	 66.1277 	 -1.2
71.8736 	 60.4486 	 81.1031 	 -1.2
72.4671 	 74.4143 	 52.7779 	 -1.2
71.9027 	 74.2054 	 66.7265 	 -1.2
72.4002 	 75.1666 	 79.8112 	 -1.2
71.7897 	 88.4034 	 67.2018 	 -1.2
70.741 	 88.5603 	 80.1291 	 -1.2
84.7246 	 60.3748 	 66.3867 	 -1.2
86.7989 	 74.8102 	 66.3774 	 -1.2
86.4743 	 74.0824 	 81.0919 	 -1.2
57.4887 	 66.9995 	 59.0315 	 -1.2
58.5581 	 67.212 	 74.2594 	 -1.2
58.4633 	 81.408 	 74.0335 	 -1.2
71.3852 	 53.4727 	 73.8283 	 -1.2
72.3251 	 67.026 	 59.6045 	 -1.2
72.3532 	 67.5406 	 73.6064 	 -1.2
72.8323 	 81.3636 	 60.2366 	 -1.2
72.4062 	 81.1172 	 73.5611 	 -1.2
70.9616 	 80.56 	 86.2992 	 -1.2
86.6452 	 67.617 	 73.2564 	 -1.2
86.7243 	 81.2976 	 74.1484 	 -1.2
58.4803 	 66.5533 	 67.4038 	 -1.2
57.6219 	 67.0021 	 81.3165 	 -1.2
57.7088 	 80.5534 	 67.6945 	 -1.2
58.4288 	 80.3459 	 81.7834 	 -1.2
71.1617 	 51.7615 	 69.0228 	 -1.2
71.8305 	 69.1506 	 53.6803 	 -1.2
71.9577 	 66.3641 	 67.1761 	 -1.2
72.026 	 65.9164 	 80.9558 	 -1.2
71.7013 	 80.1421 	 66.8964 	 -1.2
72.0288 	 80.291 	 81.0911 	 -1.2
85.667 	 66.6257 	 67.0443 	 -1.2
86.2305 	 67.1943 	 81.0868 	 -1.2
85.6388 	 80.4409 	 67.6246 	 -1.2
64.4207 	 60.1255 	 59.9616 	 -1.2
65.0585 	 60.6983 	 73.5388 	 -1.2
65.4038 	 74.2716 	 59.6572 	 -1.2
65.2663 	 74.4192 	 74.1195 	 -1.2
65.7376 	 74.1977 	 88.3188 	 -1.2
64.6429 	 87.7067 	 74.3547 	 -1.2
78.5613 	 60.1959 	 58.8364 	 -1.2
78.9419 	 59.9612 	 73.9203 	 -1.2
79.2471 	 74.1738 	 60.7644 	 -1.2
79.7682 	 74.4557 	 73.4731 	 -1.2
78.7956 	 73.9777 	 88.1175 	 -1.2
78.1052 	 87.6271 	 75.3326 	 -1.2
65.0829 	 59.0083 	 67.276 	 -1.2
64.9199 	 59.866 	 80.6826 	 -1.2
63.8103 	 75.9527 	 52.8263 	 -1.2
64.9295 	 73.5335 	 67.2422 	 -1.2
65.7075 	 73.4544 	 81.6789 	 -1.2
64.8914 	 86.7064 	 67.4414 	 -1.2
78.8318 	 60.2688 	 66.751 	 -1.2
78.5716 	 59.3808 	 81.0381 	 -1.2
78.6335 	 73.3699 	 67.599 	 -1.2
79.2379 	 73.7741 	 80.997 	 -1.2
78.3993 	 86.4779 	 66.7028 	 -1.2
65.564 	 65.8473 	 60.2357 	 -1.2
64.6963 	 66.4355 	 74.192 	 -1.2
63.8688 	 66.883 	 87.9739 	 -1.2
64.6117 	 80.4073 	 59.4707 	 -1.2
65.0265 	 80.3389 	 74.4683 	 -1.2
78.8814 	 67.1761 	 60.3923 	 -1.2
79.3041 	 66.53 	 74.3446 	 -1.2
81.0583 	 65.3734 	 86.891 	 -1.2
79.0199 	 80.0871 	 59.6387 	 -1.2
78.9904 	 80.1657 	 74.3563 	 -1.2
65.8227 	 54.3281 	 66.1655 	 -1.2
65.2573 	 67.6981 	 66.7741 	 -1.2
65.0231 	 67.3329 	 81.0019 	 -1.2
64.8994 	 81.4329 	 66.5554 	 -1.2
65.502 	 81.8403 	 80.4425 	 -1.2
79.2152 	 67.2329 	 66.0844 	 -1.2
79.1066 	 67.4391 	 80.6404 	 -1.2
79.7591 	 81.665 	 66.9312 	 -1.2
79.4659 	 81.6176 	 80.9269 	 -1.2
58.3764 	 63.5078 	 63.711 	 -1.2
58.1959 	 63.0895 	 77.8085 	 -1.2
58.0454 	 76.7992 	 63.809 	 -1.2
58.073 	 77.4502 	 77.7124 	 -1.2
72.314 	 62.8519 	 63.3103 	 -1.2
72.1016 	 63.0737 	 77.5698 	 -1.2
72.0987 	 76.7415 	 63.3727 	 -1.2
71.98 	 76.8174 	 77.23 	 -1.2
85.2624 	 62.3389 	 63.9566 	 -1.2
85.9145 	 62.9879 	 77.6654 	 -1.2
86.7732 	 77.4217 	 63.5525 	 -1.2
86.9991 	 77.7869 	 77.5345 	 -1.2
58.2162 	 64.4121 	 70.9423 	 -1.2
58.7544 	 77.7391 	 70.0112 	 -1.2
72.89 	 63.3623 	 56.4927 	 -1.2
72.4186 	 63.8482 	 70.088 	 -1.2
72.3707 	 63.914 	 85.2207 	 -1.2
73.0016 	 78.2374 	 56.3747 	 -1.2
71.8093 	 77.5586 	 70.012 	 -1.2
72.015 	 77.7492 	 83.7878 	 -1.2
85.7303 	 64.7204 	 69.1329 	 -1.2
85.7456 	 78.1582 	 70.2276 	 -1.2
58.1012 	 70.2785 	 62.9221 	 -1.2
58.8084 	 70.9244 	 77.4533 	 -1.2
72.1399 	 55.9192 	 64.0602 	 -1.2
72.9207 	 56.473 	 77.7482 	 -1.2
71.8184 	 70.4796 	 63.0434 	 -1.2
71.6666 	 70.7891 	 77.5494 	 -1.2
72.0005 	 85.3657 	 63.0168 	 -1.2
71.8944 	 84.5968 	 77.3191 	 -1.2
85.8024 	 70.8173 	 63.5425 	 -1.2
86.2636 	 70.8337 	 77.5027 	 -1.2
59.5822 	 69.6161 	 55.6389 	 -1.2
57.9836 	 70.2075 	 70.7429 	 -1.2
58.2614 	 71.1758 	 84.4188 	 -1.2
59.038 	 84.97 	 70.4141 	 -1.2
72.4332 	 56.2457 	 70.1963 	 -1.2
72.5149 	 69.8532 	 57.1692 	 -1.2
72.2842 	 69.9129 	 70.5484 	 -1.2
72.5634 	 85.0545 	 56.3705 	 -1.2
72.9263 	 83.7691 	 70.601 	 -1.2
72.0965 	 83.9312 	 84.4477 	 -1.2
86.6713 	 69.9879 	 70.8198 	 -1.2
88.0739 	 80.4901 	 71.7036 	 -1.2
65.2372 	 63.5114 	 63.6358 	 -1.2
65.7244 	 63.6906 	 77.5593 	 -1.2
65.2991 	 78.0598 	 62.6638 	 -1.2
65.1693 	 78.2812 	 77.5878 	 -1.2
79.4939 	 63.5511 	 62.8306 	 -1.2
78.5912 	 63.5148 	 77.5306 	 -1.2
79.45 	 78.5128 	 63.5744 	 -1.2
79.2785 	 77.7553 	 77.2913 	 -1.2
64.675 	 63.1502 	 55.9779 	 -1.2
65.0222 	 63.1433 	 70.3667 	 -1.2
64.4859 	 63.0012 	 84.4662 	 -1.2
65.924 	 76.7868 	 56.4939 	 -1.2
65.1624 	 77.3442 	 70.7528 	 -1.2
65.1265 	 76.7788 	 85.3782 	 -1.2
80.0279 	 64.2821 	 56.8545 	 -1.2
78.9215 	 62.7586 	 70.8018 	 -1.2
78.8377 	 63.4884 	 83.9001 	 -1.2
78.5781 	 76.6428 	 55.7719 	 -1.2
79.7263 	 77.1269 	 70.7886 	 -1.2
79.4124 	 76.9056 	 84.7981 	 -1.2
64.4568 	 55.6049 	 63.1011 	 -1.2
65.1352 	 56.0937 	 77.4218 	 -1.2
65.1086 	 69.5671 	 63.6425 	 -1.2
64.8012 	 70.2471 	 77.4586 	 -1.2
65.303 	 83.9321 	 62.7643 	 -1.2
65.2097 	 84.5401 	 77.6379 	 -1.2
78.8798 	 55.7321 	 64.7065 	 -1.2
79.0699 	 56.258 	 76.5937 	 -1.2
79.6794 	 70.4894 	 63.7799 	 -1.2
79.0339 	 70.142 	 78.0882 	 -1.2
78.7463 	 83.7512 	 62.9234 	 -1.2
79.1097 	 83.9235 	 77.541 	 -1.2
64.1624 	 56.5627 	 70.576 	 -1.2
65.1277 	 70.4801 	 55.9305 	 -1.2
65.4781 	 71.0397 	 70.5743 	 -1.2
65.0054 	 69.9197 	 85.1337 	 -1.2
65.3241 	 85.2283 	 70.1372 	 -1.2
79.3175 	 56.9516 	 69.5797 	 -1.2
79.4265 	 70.9622 	 56.964 	 -1.2
78.9824 	 70.3044 	 70.2494 	 -1.2
78.8572 	 70.895 	 84.3913 	 -1.2
79.1592 	 85.4853 	 70.6095 	 -1.2
62.0818 	 64.4056 	 59.9676 	 -1.2
61.3271 	 63.6628 	 74.1686 	 -1.2
61.5624 	 77.7403 	 59.9392 	 -1.2
61.7875 	 78.0985 	 74.1576 	 -1.2
76.0343 	 64.1459 	 59.8428 	 -1.2
75.6482 	 64.1169 	 74.0647 	 -1.2
76.409 	 63.5293 	 88.0052 	 -1.2
75.9997 	 78.0758 	 60.0383 	 -1.2
